To be angry| to be provoked|gũn
To reach its limit|gùn~
To war against| to besiege|gùn~
To be in (a hole)|gùn~
Invalid|gùn~ci
Wave| ripple|gùn~gbà
To bunt|gùn~ 'gbò
Fruit of the gǔn~goróci tree (used to make dìn~ gborokã syrup)|gǔn~goró
Fruit bearing tree|gǔn~goróci
Whole| perfect| entire|gùnguru
Sand-bank|gunjì
How many|gṹnkín~
To war| to battle| to fight|gùn~kun~
To breakfast|gṹn làʒìn~
Very (large, stout)|gũnlò
Sickness brought on by eating green locust fruit|gũnlolǒ
Hedgehog?|gũnmã̀
To hunger| to starve|gũ̀nmãdã
To conspire (lit. put the mouths together)|gṹnmi
To be in the head (as corn)|gũ̀nmi
Muzzle| an iron fastened to the nose|gũ̀nmǐka
To argue|gũ̀nmikpàngo
Slowly|gũ̀nniã̌ nyí
Four (gṹnini = all four)|gṹnni
Very light chestnut coloured (horse)|gũnnyã
Traditional ceremony|gũnnu
To pity| to be compassionate| to be merciful|gũ̀nye
Grass sack| twenty thousand cowries or one head|gùrà
Sack cloth|gùrà sakũ̀n
Very (much, many)|gurànyǐ
Completely|gúráyí
Desire| ambition|gúri
Fine| nice|guru
Horn (of animals)|guru
Switch-up-snare|guru
Bellows|gúrù
Sprawlingly|guruntu
Salutation for the ranks Àlìkali, Lukpãn, Sònkã̀lì|guruzà
Bamboo|gusa
Very (full)|gúsã̀nyǐ
Very (poor looking)| poorly|gúsã́nyí
Everywhere| untidy|gùsùgùsùyǐ
Hole| pit| gully| ditch| burrow| cave|guʃe
Three (gútatá = all three)|gútá
Five (gútsũntsũn = all five)|gútsũn
Six (gútswanyìtswanyì = all six)|gútswanyì
Seven (gútwabàtwabà = all seven)|gútwabà
Eight (gútotátotá = all eight)|gútotá
Nine (gútwanitwani = all nine)|gútwani
Ten (gúwowo = all ten)|gúwo
Groundnuts| peanuts|guʒia
Old| tough|guʒũnma
Helping to carry| the entrusting|gwaba
Species of weaver bird|gwagãnã̀
Slowness|gwagbã̀n
Success|gwagò
Substitute| a security|gwagòci
Wrist band (charm when boxing)|gwaká
Measure (~18 inches)| cubit|gwaka
Handful| the fist|gwakò
Elbow|gwakpa
Handful|gwakù
Handle|gwalá
Branch| a limb|gwala gwalagi
Abandoning| acquitting| forgiving|gwalu
Weaver bird|gwangi
Wing|gwapà
Written charm to ensure prosperity|gwapa
One hundred and eighty|gwásã́
Competition|gwasã
Felon| a whitlow|gwasògi
Holding|gwasũn
Alternately|gwatògwatò
Empty-handed|gwatsã́
Quickness|gwatso
Junior|gwǎzũ̀nmã̀
Fifteen (also pronounced gógì)|gwógì gwégì
Very (high)|gwõgwõrwõyǐ
Fiercely|gwõ̀ngwõ̀nyǐ
To stick into (as a pin in a cushion)| to carry (in the arms)|há
To make uneasy| to make uncomfortable|há
Exclamation of surprise|há
Very (thin)|hágáhágáyí
Very (wide)|hàgàkóyí hàràkóyí
Quickly|hàgàyǐ
Pilgrimage to Mecca|hájì
To be uncomfortable| to be uneasy|háhá
Sharply (sound of dry grass breaking)|hàhànyǐ
Design in embroidery|háháwúgi
Loudly|háhâyǐ
Ravenously|hàmhàmyǐ
Sense| prudence| forethought| care| intelligence|hankã̀li
Meekness| patience| forbearance| resignation|hànkuri
Sharply|hànyǐ
Very (large| wide)|hànyǐ
Tearing or ripping sound|hǎnyí
Good| well|hàràfíya
Pell-mell| disorderly| carelessly|háráharaháráyí
Letter of the alphabet| word|harã̀fi
Until| till| as far as|hárí
Cracking sound of dry leaves|háwú
Munching or cracking sound (biting raw vegetable)|háwù
Writing on slate washed off and drunk as medicine|háya
Cracking sound of dry grass|háyíháyí
Fiercely|háyíháyí
Creepingly|hàyìhàyǐ
Truth|háyinã̀nyǐ
Sound of low laughing|hã̀hã̀hã̀hã̀yǐ
Pantingly|hã̀hã̀yǐ
Hijira or Muslim year|higira
Yes|hĩn
Yes|hĩnyí
No|hĩnỳǐ
Exclamation of surprise|ho
Exclamation of surprise|hóbì
Exclamation of surprise|hódã̀n
Exclamation expressing disinterest|hòhǒ
Exclamation of surprise|hóhô
Noise made when yawning|hoyí
Wild| raw (non-Muslim)|hõnhṍn
Badly|hṍnyǐ
Cracking sound of dry grass|hùnyǐ
Very (much| many)|hùnyǐ
Tearing or ripping sound|hwõ̌ yí
Service| worship|ìbǎda
Faith| submission (Muslim)|imanì
Evil one|ìbìlî
New Testament|Ìnjil(a)
Expression of displeasure or disapproval|jâm
Jihad| Holy War|jahdì
To be ignorant (religiously)|jáhìli
Quietly| softly|jájáyí
Assembly| crowd|jàmâ
To jump| to leap| to spring|jamfùrù
Short underskirt worn by women|jamfùrù dã 'bá tsũ̀n
Together|jànja
Short|jankpegǐ
Exactly| accurately|jányí
Snake that lives in palm tops|jǎsò
Gently| softly|jáyí
Thin|jã́gbyã́ngǐ
Everywhere| all over|jã̀gbyã̀nyǐ
Worthless| unreliable|jã́nyãjã̀nyãgi
To flow| to run (water)|jè
To bear fruit (lonci tree)|jè
To spin| to twist|jè
Tree species|jěci
Spurtle| stirring stick for porridge|jèbanci
Quickly|jéjênyǐ
Rubbish| dirt washed away by rain|jèka
Porridge cooked before sauce|jèkpe
Food left over from previous night|jèkũ̀n jènkũ̀n
Breasts of young girl forming|jèkũ̀n
Cleansing|jénã́ba
Bundle| truss (grass for thatching)|jěngi
Small|jenejenegi
Genii|jénù
Straightly| in a line|jèrě
Very (thin as string)|jérégǐ
Sauceless|jètsã́
To acknowledge| to honour| to inform|jìbà
Tree species|jìbà
To describe (a place)|jíbàye
Very (many)|jíbele
Yam cultivar|jigada
Staggering| unsteady|jìgàjìgàyǐ
Bed bug|jìgàngi
Very (tangled)|jígã́yí
Old or aged person|jìgbã́n
Very (shaky)|jìgbějìgbě
Very (tangled)| untidy|jìgbùyǐ
Very (tangled)|jígijìginyí
Very (shaky)|jìgìjìgǐ
Holy War|jihadì
Bag| sack| pouch|jìka
Sand|jìkã̀nã̀
Unsettled|jìkpe
Book on Islamic law|jìlalenì
Friday|jímâ
To do| to make| to cause| to manage| to create| to perform|jĩn
To assist| to cause|jĩn a
To pray|jĩn àdǔwa
To be religious|jĩn àdǐni
To bless|jĩn àlùbǎríka
To defraud|jĩn àlùgǔsù
To profit| to benefit|jĩn ànfàni
To lend| to borrow|jĩn aro
To menstruate|jĩn áyíla
To bless| to wish blessing|jĩn bǎríkà
To destroy|jĩn bànã
To beg|jĩn bára
To urinate|jĩn boli
To cheat|jĩn bòʃí
To do kindness|jĩn cèto
To influence|jĩn dã̀líli
To bribe|jĩn fadãnci
To boast| to brag|jĩn fári
To forgive|jĩn gáfára
To help| to assist|jĩn gã́mi
To dispute|jĩn gã́ndã́mã
To avenge| to revenge|jĩn gǎ
to like| to love|jĩn kã̀nã
to rebel| to make sedition|jĩn kã̀ngǎrà
to disappoint|jĩn kã́nkã́nci
See jĩn kã̀séta|jĩn kã̀sóta
to do evil|jĩn kěta
to beware|jĩn kiàye
to judge| to decide|jĩn kíta
to go about trading|jĩn kòdàgbà
to covet|jĩn kòdã̀ri
to be easy going|jĩn kòmãrà
to try| to persevere|jĩn kòkãri
to doubt|jĩn kòkãnto
to quarrel|jĩn kokówà
to doubt|jĩn kómbèke
to dance the kóndó dance|jĩn kóndó
to prepare food and send it around|jĩn kóngǐ
to doubt|jĩn kónkónyí
to illustrate|jĩn kotonkòci
to be daring|jĩn kpànkã̀nã̀
to care|jĩn kúlà
to be angry|jĩn kumbuli
to vomit|jĩn kũnmãlo
to be bold| to be brazen|jĩn kùrenge
to perform a masquerade|jĩn kútí
to finish completely|jĩn kponyí
to be spoiled|jĩn lalàce
to entreat| to plead|jĩn lali
to be in trouble| to trouble|jĩn lǎnã
to confide|jĩn lédã̀n
to sin| to offend|jĩn lefi
to plead| to entreat|jĩn lialiaʃi
to reckon| to add|jĩn lìsáfi
to deceive|jĩn lòndzǒgi
to deceive|jĩn lovogi
to act the hypocrite|jĩn mã̀nǎfìki
to tattle|jĩn mã̀rǐkò
to prepare|jĩn mùci
to desire|jĩn mùrǎdi
to be glad|jĩn múrúnã
to be old| aged|jĩn nusa
to be white| or dusty|jĩn púráyí
to throb|jĩn púpûyǐ
to play|jĩn ráhà
to disappoint|jĩn ràtsà
to witness|n 'rǐ
to betray|n rìkici
to tattle|n rǒkòto
to reduce|n róngómi
to be accustomed to|n sabàwa
to play|n sàbo
to perform devotions or prayers|n sála
to be particular about ones person|jĩn swà
to dispute|jĩn sã́bã̀bi
to be busy|jĩn sã́gã̀li
to live in seclusion (as Muslim women)|jĩn sṹnnã
to be worldly| to be lewd|jĩn ʃembelegi
to refuse|jĩn ʃiáka
to be busy|jĩn ʃiáni
to fornicate|jĩn ʃiánkálà
to hiccough|jĩn ʃíkè
to hiccough|jĩn ʃíkià
to be silent| to be quiet|jĩn ʃídányí
to judge|jĩn ʃìrǐya
to be silent| to be quiet|jĩn ʃírúnyí
to review a lesson|jĩn tàkàra
to disappoint|jĩn tàkáyíci
to think| to experiment| to try|jĩn tàmâ tàmanì
to help| to assist (in fishing)|jĩn táràwa
to be short sighted|jĩn tàrùbà
to be spoiled| to have a misfortune|jĩn tásã̀rì
to be forward|jĩn tasoninyã̀gi
to be foolish|jĩn tǎtǎgǐ
to be suspicious|jĩn táwáyè
to suspect|jĩn tã̀kã̀dǐri
to be poor| to be in want|jĩn tã́lónci
to preach|jĩn tãuʃíri
to castrate|jĩn tã́wúre
to do a kindness|jĩn tèmãko
to divide into shares|jĩn tònto
to show respect|jĩn tòsã̀yi
to ridicule|jĩn tsámã
to thunder|jĩn tsawa
to be balky| to be stubborn|jĩn tsã̀yeya
to repent|jĩn túba
to suspect|jĩn túmã̀
to be quiet|jĩn tũ̀nnyǐ
to divine|jĩn tùrabi
to make a review of studies|jĩn túʃi
to suffer| to agonise| to afflict|jĩn wǎla
to be slouchy|jĩn wàwàwàwàyǐ
to disappoint|n wãrãnkã́ci
to be able|n wǒ
to make a feast|n wòlǐmã
to play a game|n wurúngi
to pucker (the mouth)|n wǔ
to be difficult|n wuyá
to be independent| to be showy|n yé
to thank|jĩn yèbo
to assent| to agree| to approve| to allow|jĩn yèda
to divine| to understand the use of numerals|jĩn yìsábi
to sing carols|jĩn yìʃìrǐnínyã
to do a mean act| to do mischief|jĩn zã̀mba
to have a passionate desire for|jĩn zã̀rã̌ ba
to do a kindness|jĩn zã̀wǒya
to be accustomed to| or acquainted with|jĩn zère
to do a kindness|jĩn zìyǎra
to accomplish|jĩn zo
to blue|jĩn zùba
to sin| to offend|jĩn zũ̀nnǔbi
to defraud|jĩn zwálúnci
to help| to assist|jĩn ʒínke
to delay|jĩn ʒìnkiri
to be large|jĩn ʒĩ́nmã
to be stupid|jĩn ʒiʒinyí
to be fleshy| to be fat|jĩn ʒúya
Snag|jíndzara
Fringe|jìndzǎ jìndzǎrá
Salutation for Kúta|jĩn gã a
Doing| the making|jĩnjĩn
Skin disease (between toes)|jinjère
Fruit of the jinjèrèci tree|jinjèrè
Tree with edible fruit|jinjèrèci
Very (large| stout)|jínjínyí
Heavily|jìnjìnyǐ
Tightly|jínjínyí
To be poor| poverty stricken|jìyà
To describe (features)|jíye
To hatch| to incubate|ká
To mix| to mingle| to infect|ká
To cut| to strike (as with a sword)|ká
To write|ká
To coil| to wind on|ká
To begin| to commence|ká
To regard| to mind| to care about|ká
If|ká
To plant|ká
Time|ká
Body|ká
To wait|ka
Even| though|ka
To hoop|ka
To gather (as wind before a storm)|ka
To continue| to perpetuate| to re-do|ka
To move about| to cast about|kà
Kaaba at Mecca|Kaaba
Maize|kaba
If| though|kába
Nervously| shakily| tremblingly|kàbàkàbàyǐ
To call to prayer| to call out Allah akbar|kábára
If| though|kábèke
Avoiding (by turning out of the way)|kácé
Strolling about| wandering|kàcé
Pretence|kàcì
Lest| else| otherwise|kácĩn à̀
Rust|kadzo
Rank among native princes|káfá
Nakedness|kafa
Rest| quietness|kafa
Preparation made from guinea-corn|kafà
When|kàfi
Grass species (Evolvulus alsiniodes)|kafi mallam
Non-Muslim| unbeliever|káfìri
Idleness| laziness| indolence|kafù
Camphor|kafurù
See gãká|kágã
Except| unless|kágã̌
Short|kágbàngi
Lost| strayed| damned|kágbĩ́n
Power| strength| might| ability| wealth| riches|kágbó
Different| distinct|kagṹn
Exclamation to attract attention|kai
Small white-ant hill|kájì
Ventriloquism (spirit in a bag talking)|kájìgi
Beads formerly worn by women|káká
Sitting tailor fashion|kàkàdǎ
Rather| instead|kàkàdǐ
Beginning|kàkànfári
Very (shaky)|kàkàkàkàyǐ
One who has no relatives or interests in a place| a tramp|kakamfò
Vine species|kákancélà
See ká ndondò|ká ká ndondò
Beginning| commencement|kákánká
Fish species|kakara
Very (quickly)|kákáráyí
Bird which carries a headcrest|kakawǒgi
See háháwúgi|kákáwúgi
Different|kákáyí
Very (shaky)|kàkàyi
European khaki|kàkí
Lyeless porridge|kakpá
Shore| a beach|kákpãn
To wrinkle| to crease| to overlap|kákpe
Species of king vulture|kàkó
To confiscate|káku
To be stale| to be old|kákù
Tattoo marks on the cheeks|kákúdìya
When|kákũn
Very (heavy)|kákúyí
Fork of a tree|kàlàkpà kàlànkpà
Word|kàlǎmi
The Muslim creed|kalimã
Bird seen only in the forest|kalú
Food made from beans|kàmáda
Weed found in the water|kámãsa
Term used in war when an entire village offers no resistance|kámã́po kámã́fo
Time| hour| age| dispensation| period| success|kámi
Measure| a cubit| roughly about 18 inches|kámi
When|kámi
Always| often| every time|kámi ndondò
Raw| doughy| uncooked|kàmù
Large baggy trousers unembroidered|kàmù
Farm|kân
See kámi ndondò|ká ndò
Another time| bye and bye|ká ndoci
Cheaply prepared food|kàndókũn
Aerial yam (Dioscorea bulbifera)|kàndù
Corn leaves|kanféré
Then| lit. at that time|kángá
Then| at last|kángá gã́ncĩn
See kã̀ngǎrà|kàngǎrà
Hoop| the collar bone|kangbà
Person who grinds corn for a living|kàngo
Useless| senseless|kánìnyã
Different|kánkányí
Hippopotamus|kankúrú
Dry|kánsã́nã́
Person who threshes corn for a living|kàntsu
Informing|kànyã̌
To begin|ká ... nyi
See káyí|kányí
Side| edge|kápa
Bean grown on flood land|kapangi
Rafters or uprights of a roof|kapoci
Calabash used in traditional religion|kárá
Stick used in laying out cotton thread for a loom|kara
Crab|kara
Sign used to distinguish meat|kara
Onion stem|kara
To be caught (as refuse in rain gutter)|kara
To surround|kara
Wall around a compound (not touching houses)|kárà
Never| ever|kárà
Fried bean cakes / dough-nuts (akara)|kàrà
Load| bundle| cargo| burden| baggage| luggage|kàrà
Bed made from bamboo poles| a cage|kàrǎga
Quickly|kárákáráyí
Steady| quiet|karakarayí
Restless| nervous|kàràkàràyǐ
Unwise or hasty speculation|kàràmbàni
Reading| study| learning|kàràtũn
Quiet| steady|karayí
Clearly| entirely| a clear cut through|káráyí
Rough|karè
Rabbit|karìgi
To last| to endure|kariko
Paint|karo
To straddle a child on the shoulder|karugbengbe
Large coarse basket for carrying bulky things|kasa
Crocodile|kà(n)sà
Alas! Oh my!|kàsà
Rising early|kásà
Private work|kásàgi
Dry|kásã́nã́
See pasàmãza|kasàmãza
Great| mighty|kàséta
Grass species used for horse feed (Pennisetum subangustum / P. pedicellatum)|kàsùwà
Grass species|kàsùwà’bá
Salutation for the rank Bã̀rǐʒe|kàsuwan kura
Thrashing|kaʃi
Slime|kàʃì
Cassia plant|káʃiá
Or|kaʃĩǹ
Distant| formal| doubtful|káʃíkáʃí
Umbrella|kàtà
House| building| dwelling| room|kata
Store house|kata dǔkìya
Bungalow| a two storey building|kata fìtí
House with thin mud walls|kata 'gũn dĩǹ
Brick house|kata lànkpà
Local jail|kata lédú
House with an iron pan roof|kata kpánù
Hyena trap|kata mã̀kũndũnnu
House with a veranda all around|kata nã a zũ̀n kpe kìn nã
Armoury|kata nyã́ enyã 'kũn
House without a roof|kata 'tí kpere
Roofless house|kata 'tí tũnla
European jail|kata ʒìkò
House owner|katatsǒ
Poor| scanty|kàtàkpotì
Gate-way| entrance house| a lodge|katambà
Armpit|katambo
Tree species|katambo yakági
Hoe (smaller than zukũ̀nkó)|katampà
House-top|katangbètí
Kitchen|katanjèbò
Shin|katankpa
Fall-trap to catch field rats|kàtànkpà
Agama lizard|katankpĩnni
Wooden clogs, worn after rain|kátánkpò
Foundation of a house|katanʃĩ́n
House-top|katantí
Outside| the edge|kátí kágígi
Trade corduroy cloth|kátìkátì
Very (large)|kàtìkóyí
Wood box / place where wood is piled in a house|káto
Giant|kátò
Space| berth|kátò
Last weeding of the farm|kátsá
Shrimp|kàtsàgi
Everywhere| untidily|katsakatsayí
Gruel made from guineacorn|kàtsã́
Different| nice|kawa
Salutation for the rank Swàjǐyà|kàwǎtà
Tree species (Entada abyssinica / E. africana)|káwo nuwõnci
To yell| to screech|káwú
Rank among the king's messengers (saluted as Giwa)|kawura
Tree species (leaves used to polish wooden slates)|káwúsa
Ornaments|kaya
Name|kaye
To look about|kàyé
To perplex| to astonish| to amaze|kayé
To eye| to look piercingly at|káyé
To be bewildered| to be puzzled|kàyé wuru
See kai|káyi
Different|káyí
Rabbit|kayìgi
This time|kázũ̀n ǎnã
Rough|kaʒyáyí
To cackle| preparing to lay (hen)|kã́
To show a light|kã́
To bend| to be crooked|kã
To wring| to twist|kã
To milk (an animal)|kã
To fry (in pan or pot)|kã
To forbid| to hinder| to detain| to dam| to block|kã̀
To drive or herd (cattle)|kã̀
To open out (umbrella)|kã̀
To mask| to partition|kã̀
To drive (nail/stake)| to bunt| to bump|kã̀
To grow/wear whiskers or moustache|kã̀
Grave| tomb|kã́bã̀ri
Mantle or rain coat made from grass (Ful∫e herdsmen)|kã̀bǐdò
Pattern in trade cloth|kã̀bǐdò
Private|kã̀cĩ́nní
Bent| crooked|kãdã
Never| ever|kã́dã̀kã̀ kárà
Only| exactly| precisely|kã́dã́nyí
Poor (language)| crooked|kã̀dǐkã̀dǐ
Thin|kã́dzã́gǐ
See kã̀rìfã̀zuru|kã̀fã̀zuru
Horn (musical instrument) made from harnessed antelope horn|kã̀fo
See kãngãruwa|kãgãruwa
Very (large)|kã̀gã̌ yí
Thin|kãgã́gǐ
Wild duck|kãkã
Disappointment|kã́kã́ci
Very (much cracked)|kã̀kã̀kã̀kã̀yǐ
Completely|kã́kã́nyí
Very (much cracked)|kã̌ kã̌ nyí
Quickly|kã̌ kã̌ nyí
To nudge|kã̀kú
Thin|kã́kúgǔ
To last| to endure| to be a long time|kãliko
Only|kãlo
Sweet potatoes|kã̀mâ dùkú
Like|kã̀mǎ
Whole| all| entire|kã̀mã̀
Like|kã̀mã̌ ni
Like|kã̀mǎta
Kambari people northwest of the Nupe|Kãmbãri
Love|kã̀mnã
Kink|kãnã̀
Stubbornness|kã̀nã
Small grey monkey (mona guenon)|kã́nã
Accompaniment (played on a drum)|kã̀nã̀
Cloves|kãnã́fùrù
Hourglass-drum carried under the arm|kã̀nã̀ngǔ(gi)
Poor|kã̀nã̀jǐkã̀nã̀jǐ
Job| contract (tailors’ work)|kã́ngàra
Treason| sedition|kã̀ngǎrà
Thin|kã́ngárágǐ
Stake|kã̀ngã̀ri
Salutation for the rank ʃiábà (lit. an iron stake)|kã̀ngã̀ri nyãnkpa
Empty|kãngãruwa
Salutation for the rank Makũn|kã̀ngbàʃì
Fastening|kã́ngi
Somersault|kã́ngi
Very (large)|kã̀ngìrì
Thin|kã́ngúrúgǐ
To wind on|kãni
Stirring-room|kãní
Clam shell used as a measure|kãnjèrè
Ibis|kãnjèrèlú
Disappointment|kã́nkã́nci
Swab or pot cleaner|kã̀nkã̀nì
Dry mucus from the nose|kã́nkã́nìgi
Quickly|kã́nkã́nyí
Wooden spoon or ladle|kã́ntara
Cloves|kãnúfùrì
Potash|kãnwõn
Quickly|kã́nyí
Very (much cracked)|kã̌ nyí
Trade velvet|kã̀rã̀masíkè
Glass or stone armlet|kã́rã́wú
